text,labels
"Pentax  750Z comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  43WR comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  MX4 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  S30 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  MX comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  SV comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  30 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  X comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  30 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  X comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  550 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  S4 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  33L comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax *ist D comes with a  23.5 x 15.7 mm CCD sensor, which has a diagonal of  28.26 mm 1.11"" and a surface area of 368.95 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  33LF comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  450 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  33WR comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  S comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  555 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  230 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  430RS comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  330RS comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  330GS comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  330 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax EI-100 comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax  430 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax EI-2000 comes with a  2/3"" ~ 8.8 x 6.6 mm CCD sensor, which has a diagonal of  11.00 mm 0.43"" and a surface area of 58.08 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Pentax EI-200 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GR IIIx comes with a  23.5 x 15.6 mm CMOS sensor, which has a diagonal of  28.21 mm 1.11"" and a surface area of 366.60 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh WG-70 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GR III comes with a  23.5 x 15.6 mm CMOS sensor, which has a diagonal of  28.21 mm 1.11"" and a surface area of 366.60 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh WG-6 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh G900 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh WG-50 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GR II comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh WG-5 GPS comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh WG-30 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh WG-M1 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh G800 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh WG-20 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh WG-4 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh HZ15 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GR comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh CX5 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GXR Mount A12 comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh CX6 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GR  4 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh PX comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh CX3 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh G700SE comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GXR GR Lens A12 28mm F2.5 comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo I-mo I-mo I-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh G700 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GXR P10 28-300mm F3.5-5.6 VC comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo I-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh G700SE comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GR  3 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh CX1 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GXR S10 24-72mm F2.5-4.4 VC comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br B-mo I-mo I-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GXR A16 24-85mm F3.5-5.5 comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo I-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GXR A12 50mm F2.5 Macro comes with a  23.6 x 15.7 mm CMOS sensor, which has a diagonal of  28.35 mm 1.12"" and a surface area of 370.52 mm².",B-br B-mo I-mo I-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh CX2 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  GX200 comes with a  1/1.7"" ~ 7.53 x 5.64 mm CCD sensor, which has a diagonal of  9.41 mm 0.37"" and a surface area of 42.47 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh R10 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R8 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh G600 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh R50 comes with a  1/2.33"" ~ 6.08 x 4.56 mm CCD sensor, which has a diagonal of  7.60 mm 0.3"" and a surface area of 27.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh R8 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  GX100 comes with a  1/1.75"" ~ 7.31 x 5.49 mm CCD sensor, which has a diagonal of  9.14 mm 0.36"" and a surface area of 40.13 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR770 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R6 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GR  II comes with a  1/1.75"" ~ 7.31 x 5.49 mm CCD sensor, which has a diagonal of  9.14 mm 0.36"" and a surface area of 40.13 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R7 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  500SE comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR750 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  500G Wide comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R4 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R5 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR630 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR660 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  500G comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R40 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  500G Wide comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R1V comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R3 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R1 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R2S comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  GX8 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR530 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  R2 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh GR  comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR330 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RZ1 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  GX comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RX comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  G3s comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR230 comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  G3 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  400G Wide comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR120 comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR30 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR10 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh  RR1 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh RDC-i500 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh RDC-7 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh RDC-7 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh RDC-6000 comes with a  1/2"" ~ 6.4 x 4.8 mm CCD sensor, which has a diagonal of  8.00 mm 0.31"" and a surface area of 30.72 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh RDC-i700 comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh RDC-5000 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh RDC-5300 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Ricoh RDC-4300 comes with a  1/3"" ~ 4.8 x 3.6 mm CCD sensor, which has a diagonal of  6.00 mm 0.24"" and a surface area of 17.28 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung NX500 comes with a  23.5 x 15.7 mm CMOS sensor, which has a diagonal of  28.26 mm 1.11"" and a surface area of 368.95 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung NX1 comes with a  23.5 x 15.7 mm CMOS sensor, which has a diagonal of  28.26 mm 1.11"" and a surface area of 368.95 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung NX3000 comes with a  23.5 x 15.7 mm CMOS sensor, which has a diagonal of  28.26 mm 1.11"" and a surface area of 368.95 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung WB2200F comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung NX mini comes with a  13.2 x 8.8 mm CMOS sensor, which has a diagonal of  15.86 mm 0.62"" and a surface area of 116.16 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung WB35F comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung WB1100F comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung WB350F comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung WB50F comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung NX30 comes with a  23.5 x 15.7 mm CMOS sensor, which has a diagonal of  28.26 mm 1.11"" and a surface area of 368.95 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung Galaxy Camera 2 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CMOS sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung WB110 comes with a  1/2.3"" ~ 6.16 x 4.62 mm CCD sensor, which has a diagonal of  7.70 mm 0.3"" and a surface area of 28.46 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung Galaxy NX comes with a  23.5 x 15.7 mm CMOS sensor, which has a diagonal of  28.26 mm 1.11"" and a surface area of 368.95 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O
"Samsung NX2000 comes with a  23.5 x 15.7 mm CMOS sensor, which has a diagonal of  28.26 mm 1.11"" and a surface area of 368.95 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O
