text,labels
Voltas 250 L Frost Free Double Door 2 Star Refrigerator  RFF273IF,B-br O O O O O O O O O B-mo
Voltas 251 L Frost Free Double Door 2 Star Refrigerator  RFF2753EBCF,B-br O O O O O O O O O B-mo
Voltas 231 L Frost Free Double Door 2 Star Refrigerator  RFF2553EBCF,B-br O O O O O O O O O B-mo
Voltas 195 L Direct Cool Single Door 3 Star Refrigerator  RDC215CVWEX,B-br O O O O O O O O O B-mo
Voltas 270 L Frost Free Double Door 3 Star Refrigerator  RFF293B,B-br O O O O O O O O O B-mo
Voltas 185 L Direct Cool Single Door 1 Star Refrigerator  RDC205EKPRX,B-br O O O O O O O O O B-mo
Voltas 195 L Direct Cool Single Door 2 Star Refrigerator  RDC215DBBEX/XXXG,B-br O O O O O O O O O B-mo
Voltas 405 L Frost Free Double Door Refrigerator  CHEST FREEZER,B-br O O O O O O O B-mo I-mo
Voltas 500 L Frost Free Double Door Refrigerator  CHEST FREEZER,B-br O O O O O O O B-mo I-mo
Voltas 600 L Direct Cool Single Door Refrigerator  CHEST FREEZER,B-br O O O O O O O B-mo I-mo
Voltas 405 L Direct Cool Single Door Refrigerator  CHEST FREEZER,B-br O O O O O O O B-mo I-mo
Voltas 320 L Direct Cool Single Door Refrigerator  CHEST FREEZER,B-br O O O O O O O B-mo I-mo
Voltas 90 L Direct Cool Single Door Refrigerator  CHEST FREEZER,B-br O O O O O O O B-mo I-mo
Voltas Beko 185 L Direct Cool Single Door 2 Star Refrigerator  RDC205DKPRX,B-br I-br O O O O O O O O O B-mo
Voltas Beko 185 L Direct Cool Single Door 2 Star Refrigerator  RDC205DSWRX,B-br I-br O O O O O O O O O B-mo
Voltas Beko 640 L Frost Free Side by Side Refrigerator  RSB665XPRF,B-br I-br O O O O O O O O B-mo
Voltas Beko 220 L Direct Cool Single Door 3 Star Refrigerator  RDC240CVWEX/XXSG,B-br I-br O O O O O O O O O B-mo
Voltas Beko 195 L Direct Cool Single Door 4 Star Refrigerator  RDC215BFPEXB,B-br I-br O O O O O O O O O B-mo
Voltas Beko 200 L Direct Cool Single Door 3 Star Refrigerator  RDC220C54/DBEXXXXXG,B-br I-br O O O O O O O O O B-mo
Voltas Beko 200 L Direct Cool Single Door 3 Star Refrigerator  RDC220C60,B-br I-br O O O O O O O O O B-mo
Voltas Beko 245 L Direct Cool Single Door 3 Star Refrigerator  RDC265C60,B-br I-br O O O O O O O O O B-mo
Voltas Beko 220 L Direct Cool Single Door 4 Star Refrigerator  RDC240BDBEXB,B-br I-br O O O O O O O O O B-mo
Voltas Beko 225 L Direct Cool Single Door 3 Star Refrigerator  RDC245C60/VWEXXXXSG,B-br I-br O O O O O O O O O B-mo
Voltas Beko 563 L Frost Free Side by Side 2 Star Refrigerator  RSB585XPE,B-br I-br O O O O O O O O O O B-mo
Voltas Beko 340 L Frost Free Double Door Bottom Mount 2 Star Refrigerator  RBM363IF,B-br I-br O O O O O O O O O O O B-mo
Voltas Beko 225 L Direct Cool Single Door 3 Star Refrigerator  RDC245C60/DBEXXXXSG,B-br I-br O O O O O O O O O B-mo
Voltas Beko 225 L Direct Cool Single Door 3 Star Refrigerator  RDC245C60,B-br I-br O O O O O O O O O B-mo
Voltas Beko 340 L Frost Free Double Door Bottom Mount 2 Star Refrigerator  RBM365DXBCF,B-br I-br O O O O O O O O O O O B-mo
Voltas Beko 195 L Direct Cool Single Door 4 Star Refrigerator  RDC215BFBEXB,B-br I-br O O O O O O O O O B-mo
Voltas Beko 195 L Direct Cool Single Door 2 Star Refrigerator  RDC215DXIRX,B-br I-br O O O O O O O O O B-mo
Whirlpool 190 L Direct Cool Single Door 3 Star Refrigerator  WDE 205 CLS PLUS 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Whirlpool 265 L Frost Free Double Door 3 Star Refrigerator  NEO DF278 PRM 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 190 L Direct Cool Single Door 4 Star Refrigerator  WDE 205 PRM 4S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 265 L Frost Free Double Door 3 Star Refrigerator  INV IF278 CNV 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  WDE 205 CLS 2S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  DC P 205 5S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 260 L Frost Free Triple Door Refrigerator  FP 283D PROTTON ROY,B-br O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 200 L Direct Cool Single Door 4 Star Refrigerator  DC 215 G,B-br O O O O O O O O O B-mo I-mo I-mo
Whirlpool 340 L Frost Free Double Door 3 Star Refrigerator  INV IF355 CNV 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 190 L Direct Cool Single Door 3 Star Refrigerator  WDE 205 ROY 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 330 L Frost Free Triple Door 4 Star Refrigerator  FP 343D PROTTON ROY,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 300 L Frost Free Triple Door 3 Star Refrigerator  FP 313D PROTTON ROY 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Whirlpool 240 L Frost Free Triple Door 5 Star Refrigerator  FP 263D PROTTON ROY,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 265 L Frost Free Double Door 2 Star Refrigerator  NEO FR278 GD PRM 2S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Whirlpool 265 L Frost Free Double Door 2 Star Refrigerator  IF278 CNV 2S,B-br O O O O O O O O O B-mo I-mo I-mo
Whirlpool 215 L Direct Cool Single Door 5 Star Refrigerator  INV 230 IM PRO PRM 5S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo I-mo
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  WDE 205 ROY 2S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator  215 IM PRO ROY 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Whirlpool 292 L Frost Free Double Door 3 Star Refrigerator  IF305 ELT 3S,B-br O O O O O O O O O B-mo I-mo I-mo
Whirlpool 190 L Direct Cool Single Door 4 Star Refrigerator  WDE 205 ROY 4S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 245 L Frost Free Double Door 2 Star Refrigerator  NEO DF258 ROY 2S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator  215 IM PRO PRM 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Whirlpool 190 L Direct Cool Single Door 2 Star Refrigerator  WDE 205 CLS PLUS 2S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Whirlpool 190 L Direct Cool Single Door 3 Star Refrigerator  205 IM PC PRM 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Whirlpool 215 L Direct Cool Single Door 4 Star Refrigerator  230 IMPRO ROY 4S INV,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Whirlpool 325 L Frost Free Double Door 2 Star Refrigerator  INV IF340 BM PRO ELT PLUS 2S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo I-mo I-mo
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator  215 IMPC PRM 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo
Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator  215 IM PC ROY 3S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Whirlpool 245 L Frost Free Double Door 2 Star Refrigerator  FF2D 258 C,B-br O O O O O O O O O B-mo I-mo I-mo
Whirlpool 292 L Frost Free Double Door 2 Star Refrigerator  NEO FR305 GD PRM 2S,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Hitachi 251 L Frost Free Double Door Inverter Technology Refrigerator  RT260END1K  is a refrigerator,B-br O O O O O O O O O B-mo O O O
No special characters  Answer should be Electrolux 190 L Direct Cool Single Door 3 Star Refrigerator  REF EC203PTBRHDB,O O O O O O B-br O O O O O O O O O B-mo I-mo
Bosch 658 L Frost Free Side by Side 3 Star Refrigerator  KAN92VS30I,B-br O O O O O O O O O O B-mo
LG  LG 437 L Frost Free Double Door Refrigerator  GL T432APZY  is a refrigerator,B-br B-br O O O O O O O B-mo I-mo O O O
Mitashi MiRFDDP2S240v20 240 L Direct Cool Double Door Refrigerator,B-br B-mo O O O O O O O
Bosch 288 L Frost Free Double Door 3 Star Refrigerator  KDN30VN30I,B-br O O O O O O O O O B-mo
The refrigerator is a Hyundai HGP563Z BM RSW,O O O O B-br B-mo I-mo I-mo
Onida 92 L Direct Cool Single Door 1 Star Refrigerator  RDS1001SG,B-br O O O O O O O O O B-mo
Koryo 225L Direct Cool Single Door 3 Star Refrigerator  KDR250S3,B-br O O O O O O O O B-mo
"This 2 star LG refrigerator features a double door design and a frosted glass door, offering an energy efficient and convenient storage experience for all your food and beverages",O O O B-br O O O O O O O O O O O O O O O O O O O O O O O O O
noinput,O
"Panasonic 197 L Direct Cool Single Door 2 Star Refrigerator  NR A201BTRN  can cool up to 1.5 times faster than a 2 star fridge, and is energy efficient to help you save money on your power bills",B-br O O O O O O O O O B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O
What type of refrigerator is Videocon 215 L Direct Cool Single Door 5 Star Refrigerator?,O O O O O B-br O O O O O O O O O
"Godrej  and  185 L ,  3 Star",B-br O O O O O O
This refrigerator is manufactured by Panasonic and is a 3 star rating,O O O O O B-br O O O O O O
Haier s 256 L Frost Free Double Door 4 Star Refrigerator  HRB-2764PMG-E  is a great appliance to keep your food and drinks cool and fresh,B-br O O O O O O O O O O B-mo O O O O O O O O O O O O O
Voltas Beko 200 L Direct Cool Single Door 3 Star Refrigerator  RDC220C54DBEXXXXXG,B-br I-br O O O O O O O O O O
Electrolux EP242LMDHFB is a 2 star frost free double door refrigerator,B-br O O O O O O O O O O
Voltas Beko 200 L Direct Cool Single Door 3 Star Refrigerator  RDC220C60,B-br I-br O O O O O O O O O B-mo
"Koryo KDR210DS3F 3-star Direct Cool single door refrigerator offers ample storage with 190 liters capacity, keeping your food fresh and hygienic",B-br B-mo O O O O O O O O O O O O O O O O O O O
Whirlpool 265 L Frost Free Double Door 2 Star Refrigerator  IF278 CNV 2S,B-br O O O O O O O O O B-mo I-mo I-mo
LG D 190 L Direct Cool Single Door 4 Star Refrigerator  LG GL D201ABPY,B-br O O O O O O O O O O B-br B-mo I-mo
2 Star Energy Saving Direct Cool Refrigerator,O O O O O O O
Hitachi 700 L Frost Free French Door Refrigerator  is the text converted into a sentence,B-br O O O O O O O O O O O O O O
HRB-3404PSG-E  Haier 3 Star Double Door Frost Free Refrigerator. User,B-mo B-br O O O O O O O O
Godrej RD UNO 2155 PTDI 5 Star Refrigerator,B-br B-mo I-mo I-mo I-mo O O O
"The LG 260L Frost Free Double Door 4 Star Refrigerator  GL T292RPZX  is a great choice for any home. With a 4 star Energy rating, the fridge will provide a variety of benefits and features for you to take advantage of. It also has a large capacity to accommodate all your food and groceries",O B-br O O O O O O O O B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
MarQ by Flipkart 195 L Direct Cool Single Door 2 Star Refrigerator  MDCR195PG,B-br I-br I-br O O O O O O O O O B-mo
Hitachi 443 L Frost Free Double Door 2 Star Refrigerator  R-VG470PND8-GBK,B-br O O O O O O O O O B-mo
Croma 307 L Frost Free Double Door 2 Star Refrigerator,B-br O O O O O O O O O
noinput,O
"This fridge from Voltas Beko, model number RBM363IF, has 2 stars and is frost free",O O O B-br I-br O O O O O O O O O O
Lifelong 460 L Frost Free Side by Side Refrigerator  LLSBSR460  is a great choice to keep your food and drinks cold and fresh,B-br O O O O O O O O B-mo O O O O O O O O O O O O O
"noinput  In this text, the brand is Siemens and model number is KG57NAI40I. The text is converted into a meaningful sentence.  Q.  What type of refrigerator brand/model number did you input in this text? A.  noinput",O O O O O O O B-br O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Godrej 564 L Frost Free Side by Side Refrigerator  RS Eonvelvet 579 RFD PL ST  is a brand and model number of an appliance,B-br O O O O O O O O B-mo I-mo I-mo I-mo I-mo I-mo O O O O O O O O O
"Bosch Frost Free Double Door Refrigerator  KDN42UL30I  offers great cooling and convenience, making it the ideal choice for your kitchen",B-br O O O O O B-mo O O O O O O O O O O O O O
Panasonic 307 L Frost Free Double Door 3 Star Refrigerator  NRMBG31VSS3,B-br O O O O O O O O O B-mo
Croma 279 L Frost Free Double Door 2 Star Refrigerator  CRLR280FFC259602,B-br O O O O O O O O O B-mo
"br In this text, the brand is Whirlpool and the model number is INV IF340 BM PRO ELT PLUS 2S",O O O O O O O B-br O O O O O B-mo I-mo I-mo I-mo I-mo I-mo I-mo
LG 190 L Direct Cool Single Door 5 Star Refrigerator  GL-D201ABEZ  is perfect to keep food fresh for long periods,B-br O O O O O O O O O B-mo O O O O O O O O O
Voltas 251 L Frost Free Double Door 2 Star Refrigerator  RFF2753ERE  is an energy efficient refrigerator that provides a cool and fresh environment for food storage,B-br O O O O O O O O O B-mo O O O O O O O O O O O O O O O
Bosch 655 L Frost Free Side by Side 5 Star Refrigerator  KAN92LB35I   is a sentence made from the given text,B-br O O O O O O O O O O B-mo O O O O O O O O
Voltas  Beko RDC215BFBEXB Direct Cool Single Door 4 Star Refrigerator,B-br I-br B-mo O O O O O O O
MarQ by Flipkart 195 L Direct Cool Single Door 2 Star Refrigerator  MDCR195PG,B-br I-br I-br O O O O O O O O O B-mo
The refrigerator is a Siemens 4 star direct cool single door model,O O O O B-br O O O O O O O
"This Croma refrigerator has a 2-star rating, keeping your food fresh and tasty",O B-br O O O O O O O O O O O
Godrej 200 L Direct Cool Single Door 3 Star Refrigerator  RD EDGE 215C 33 TAI,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
"The Lloyd 200 L Direct Cool Single Door 4 Star Refrigerator  GLDF214SBBS2PB  is a great choice for those who prioritize a cool, reliable and energy-efficient appliance",O B-br O O O O O O O O O B-mo O O O O O O O O O O O O O O
Videocon 280 L Frost Free Double Door 3 Star Refrigerator  VZ293PECVBHKF   is a refrigerator model,B-br O O O O O O O O O B-mo O O O O
"Panasonic has released a new refrigerator model, the NRCY550GKXZ, featuring inverter technology for better energy efficiency and reliability",B-br O O O O O O O O O O O O O O O O O
Bosch 636 L Frost Free Side by Side 3 Star Refrigerator  KAD92SB30  is a refrigerator model from Bosch,B-br O O O O O O O O O O B-mo O O O O O B-br
Samsung 551 L Frost Free Double Door Top Mount 2 Star Refrigerator is perfect to keep food and drinks cold and fresh,B-br O O O O O O O O O O O O O O O O O O O O O
Godrej 210 L Direct Cool Single Door 3 Star Refrigerator  RD EDGEPRO 225C 33 TAF,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo
Voltas 195 L Direct Cool Single Door 3 Star Refrigerator  RDC215CFBSX/EXTH,B-br O O O O O O O O O B-mo
Voltas CHEST FREEZER 500 L Double Door Refrigerator provides ample storage for all your food and beverages,B-br B-mo I-mo O O O O O O O O O O O O O O
b Haier 195 L Direct Cool Single Door 4 Star Refrigerator  HRD 1954CRPE  /b,O B-br O O O O O O O O O B-mo I-mo I-mo
"Bosch 618 L Frost Free Side by Side 2 Star Refrigerator  KAN56V40NE   is a meaningful sentence that includes the brand, model number, and star rating",B-br O O O O O O O O O O B-mo O O O O O O O O O O O O O
Haier HED-1812BKS-E 2 Star Refrigerator,B-br B-mo O O O
Bosch 332 L Frost Free Triple Door 3 Star Refrigerator  CMC33S05NI  provides a perfect combination of convenience and reliability,B-br O O O O O O O O O B-mo O O O O O O O O
This Electrolux 235 L Frost Free Double Door 2 Star Refrigerator is perfect for any home!,O B-br O O O O O O O O O O O O O O
b Realme TechLife 308 L Frost Free Double Door 2 Star Refrigerator  model number: 710JF2RMBG  /b,O B-br I-br O O O O O O O O O O O O O
2-star frost-free refrigerator from Voltas,O O O O B-br
span Godrej 192 L Direct Cool Single Door 2 Star Refrigerator /span,O B-br O O O O O O O O O O
b Bosch 507 L Frost Free Double Door 2 Star Refrigerator  KDN56XI30I  can store food and beverages in a hygienic and convenient manner. /b,O B-br O O O O O O O O O B-mo O O O O O O O O O O O O
Voltas 90 L Direct Cool Single Door Refrigerator  chest freezer,B-br O O O O O O O O O
Godrej 190 L Direct Cool Single Door 3 Star Refrigerator  RD EDGE 205C 33 TAI  offers ample space to store your food and beverages with its 190-liter direct-cool refrigerator,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo O O O O O O O O O O O O O O
Realme TechLife 280 L Frost Free Double Door 3 Star Refrigerator  281JF3RMBG  is a refrigerator that can be used to store up to 281 litres of food and drinks. It has a star rating of 3 stars,B-br I-br O O O O O O O O O B-mo O O O O O O O O O O O O O O O O O O O O O O O O O
There is no need to modify the text,O O O O O O O O
Panasonic 336 L Frost Free Double Door 3 Star Refrigerator  NRMBG34VSS3,B-br O O O O O O O O O B-mo
Lloyd 200 L Direct Cool Single Door 4 Star Refrigerator GLDF214SS1PB. User,B-br O O O O O O O O O O O
The refrigerator is a 2 Star Direct Cool Single Door refrigerator from Mitashi,O O O O O O O O O O O O B-br
LG 235 L Direct Cool Single Door 4 Star Refrigerator  GL D241ASCY,B-br O O O O O O O O O B-mo I-mo
Hitachi 525 L Frost Free Double Door Bottom Mount 2 Star Refrigerator R-B570PND7-GBW,B-br O O O O O O O O O O O B-mo
Haier 195 L Direct Cool Single Door 4 Star Refrigerator  HRD-1954PMG-F  is an energy efficient appliance,B-br O O O O O O O O O B-mo O O O O O
span style= text-decoration:underline;  Panasonic 465 L Frost Free Double Door 2 Star Refrigerator  NR BX471WGMN  /span,O O O B-br O O O O O O O O O B-mo I-mo O
Voltas Beko 225 L Direct Cool Refrigerator  RDC245C60,B-br I-br O O O O O B-mo
Samsung 415 L Frost Free Double Door 4 Star Refrigerator  RT42M553ES8  provides excellent cooling and convenient storage options,B-br O O O O O O O O O B-mo O O O O O O O
MarQ by Flipkart 338 L Frost Free Double Door 2 Star Refrigerator  340JF2MQDS,B-br I-br I-br O O O O O O O O O B-mo
"LG 190 L Direct Cool Single Door 4 Star Refrigerator  GL D201AHCY  is a popular and reliable brand with a variety of features.  /s   What specific features does this refrigerator offer, such as adjustable shelves for customization, that set it apart from other models? /s   Some specific features that this refrigerator offers include adjustable shelves that allow you to customize the layout to fit your needs and an energy-efficient design. It also has a",B-br O O O O O O O O O B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Videocon  Videocon 215 L Direct Cool Single Door 5 Star Refrigerator  VZ225PTCPP,B-br B-br O O O O O O O O O B-mo
Videocon 215 L Direct Cool Single Door 4 Star Refrigerator  VCL-224T  is a great choice!,B-br O O O O O O O O O O O O O O
Godrej 470 L Frost Free Double Door 3 Star Refrigerator,B-br O O O O O O O O O
Whirlpool 190 L Direct Cool Single Door Refrigerator  WDE 205 PRM 4S,B-br O O O O O O O B-mo I-mo I-mo I-mo
Haier HRF-2783CKG-E Frost Free Double Door 3 Star Refrigerator,B-br B-mo O O O O O O O
Godrej 190 L Direct Cool Single Door 5 Star Refrigerator  RD EDGEPRO 205 TAI 5.2  is a good buy for households that prioritize energy efficiency.  User,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo O O O O O O O O O O O
MarQ by Flipkart 215 L Direct Cool Single Door 5 Star Refrigerator  215DD5SMQBS-HDA  is a brand and model number of a refrigerator.  User,B-br I-br I-br O O O O O O O O O B-mo O O O O O O O O O O
Godrej 190 L Direct Cool Single Door 4 Star Refrigerator  RD EDGEPRO 205D 43 TAI JW WN   is the converted text,B-br O O O O O O O O O B-mo I-mo I-mo I-mo I-mo I-mo I-mo O O O O
MiRFDDM240V25  is the brand name for a refrigerator manufactured by Mitashi,B-mo O O O O O O O O O B-br
Lloyd 225 L Direct Cool Single Door 3 Star Refrigerator  GLDF243SBBT2PB  is a brand and model number,B-br O O O O O O O O O B-mo O O O O O O
The text provided is a proper sentence,O O O O O O O
Motorola 592 L Frost Free Side by Side Refrigerator  592HSMTB  contains 4 shelves that adjust easily to accommodate all types of items including dairy products and other food items,B-br O O O O O O O O B-mo O O O O O O O O O O O O O O O O O O O
no output needed,O O O
Godrej 190 L Direct Cool Single Door 4 Star Refrigerator is a refrigerator from the brand Godrej.  User,B-br O O O O O O O O O O O O O O O O O
Bosch 327 L Frost Free Double Door 3 Star Refrigerator KDN42UB30I,B-br O O O O O O O O O B-mo
Croma 335 L Frost Free Double Door 3 Star Refrigerator  CRAR2402  is the perfect choice for a convenient and energy-efficient solution to your cooling needs,B-br O O O O O O O O O B-mo O O O O O O O O O O O O O O
Kelvinator  190 L Frost Free Double Door Refrigerator  KP202PHG,B-br O O O O O O O B-mo
Onida 190 L Direct Cool Single Door 3 Star Refrigerator  RDS1903R  is a good option for a family,B-br O O O O O O O O O B-mo O O O O O O O
R-VG400PND8-GBK is a double door 375 Litre refrigerator by Hitachi,B-mo O O O O O O O O B-br
Panasonic 305 L Frost Free Double Door 2 Star Refrigerator is a 2 Star Rated refrigerator that is suitable for all households,B-br O O O O O O O O O O O O O O O O O O O O O
Siemens 390 L Direct Cool 3 Star Refrigerator  CI24WP02  has a maximum capacity of 390 liters and is energy efficient,B-br O O O O O O O B-mo O O O O O O O O O O O
Kelvinator 190 L Direct Cool Single Door 2 Star Refrigerator  KRD A210HSP  is a model of refrigerator,B-br O O O O O O O O O B-mo I-mo O O O O O
Godrej 190 L Direct Cool Single Door 5 Star Refrigerator,B-br O O O O O O O O O
Voltas 270 L Frost Free Double Door 2 Star Refrigerator  RFF293I  provides excellent storage solutions,B-br O O O O O O O O O B-mo O O O O
This is a refrigerator from Voltas,O O O O O B-br
Hisense 411 L Frost Free Double Door 2 Star Refrigerator  RT488N4ASB2  is the brand and model number,B-br O O O O O O O O O B-mo O O O O O O
Haier HRF-622KS 5 Star Frost Free Side by Side Refrigerator,B-br B-mo O O O O O O O O
MarQ by Flipkart 90 L Direct Cool Single Door 1 Star Refrigerator  100BD1MQG1  is a great option for anyone looking for a refrigerator,B-br I-br I-br O O O O O O O O O B-mo O O O O O O O O O O
MarQ by Flipkart 190 L Direct Cool Single Door 3 Star Refrigerator  190BD3MQW  is  a 3 Star rated single door refrigerator,B-br I-br I-br O O O O O O O O O B-mo O O O O O O O O
What a great choice for a Kelvinator KSE204 4-star direct cool refrigerator,O O O O O O B-br B-mo O O O O
b Godrej /b   b 244 L Frost Free Double Door 3 Star Refrigerator  RF EON 244C 35 RCIF  /b,O B-br O O O O O O O O O O O B-mo I-mo I-mo I-mo I-mo O
MarQ by Flipkart 90 L Direct Cool Single Door 1 Star Refrigerator  100BD1MQG,B-br I-br I-br O O O O O O O O O B-mo
Whirlpool 215 IMPC PRM 3S -Direct Cool Single Door 3 Star Refrigerator,B-br B-mo I-mo I-mo I-mo O O O O O O O
Panasonic 592 L Frost Free Side by Side Refrigerator,B-br O O O O O O O O
"b Hitachi 289 L Frost Free Double Door 3 Star Refrigerator  RH310PND4K  is a refrigerator that is manufactured by Hitachi. It features Frost Free technology to help keep the interior clean and hygienic, making it ideal for families. /b",O B-br O O O O O O O O O B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O O
2 stars. The model comes with a 2 star energy rating. Answer - Siemens Double Door 2 Star Frost Free Refrigerator,O O O O O O O O O O O O O B-br O O O O O O O
noinput  Brand: Motorola  Model Number: 340JF3MTBG,O O B-br O O B-mo
Haier 258 L Frost Free Double Door Refrigerator  HEF-25TGS  .  This sentence is now ready for usage,B-br O O O O O O O B-mo O O O O O O O O
Bosch 263 L Frost Free Double Door Top Mount 3 Star Refrigerator CTC27S03EI,B-br O O O O O O O O O O O B-mo
Koryo 584 L Frost Free Side by Side Refrigerator  KSBS604BKINV,B-br O O O O O O O O O
This refrigerator offers the best energy efficiency with 1 star rating,O O O O O O O O O O O
Videocon 190 L Direct Cool Single Door 5 Star Refrigerator  VZ205PTPP,B-br O O O O O O O O O B-mo
Electrolux 80 L Direct Cool Single Door 1 Star Refrigerator  HEC091PSH  is a 1 star rated refrigerator.    Answer -  Electrolux HEC091PSH 80 l direct cool single door fridge has a star rating.    Answer -  Electrolux Direct Cool 1 star rated single door fridge with HEC091PSH model,B-br O O O O O O O O O B-mo O O O O O O O O B-br B-mo O O O O O O O O O O O O O B-br O O O O O O O O O B-mo O
The Lifelong 505 L Frost Free Side by Side Refrigerator is a refrigerator designed to provide long-lasting and reliable service,O B-br O O O O O O O O O O O O O O O O O O
Videocon 170 L Direct Cool Single Door 3 Star Fridge  VAE183,B-br O O O O O O O O O B-mo
Samsung 415 L Frost Free Double Door 3 Star Refrigerator  RT42M5538S8,B-br O O O O O O O O O B-mo
MiRFDDP2S145v20  is a refrigerator brand,B-mo O O O O
Electrolux 80 L Direct Cool Single Door 1 Star Refrigerator model number EC091PNSH  is the meaningful sentence,B-br O O O O O O O O O O O B-mo O O O O
A Lloyd 2 Star Frost Free Double Door Refrigerator is GLFF342ASRT1PB,O B-br O O O O O O O O B-mo
Realme TechLife 215 L Direct Cool Single Door 2 Star Refrigerator  RM215BDSRBI1,B-br I-br O O O O O O O O O O
Siemens 369 L Direct Cool Single Door 5 Star Refrigerator  CI24RP01,B-br O O O O O O O O O B-mo
Lloyd 340 L Frost Free Double Door 2 Star Refrigerator,B-br O O O O O O O O O
This Videocon  model number: VPP60ZPSFS  refrigerator is 3-star rated and features a frost-free side-by-side design,O B-br O O B-mo O O O O O O O O O O
Samsung 192 L 3 Star Direct Cool Single Door Refrigerator RR20A272YCU/NL,B-br O O O O O O O O O B-mo
Croma 307 L Frost Free Double Door 3 Star Refrigerator  CRLR310FFD259607  contains a refrigerator,B-br O O O O O O O O O B-mo O O O
p Kelvinator 150 L Direct Cool Single Door 3 Star Refrigerator /p,O B-br O O O O O O O O O O
MiRFDDG240V15,B-mo
Voltas Beko 225 L Direct Cool Single Door 3 Star Refrigerator,B-br I-br O O O O O O O O O
271 L Frost Free Double Door 2 Star Refrigerator by MarQ. /s   What are the key features of this refrigerator that make it a good choice for someone looking for a new appliance? /s   Some of the key features of this refrigerator include:  - Energy-efficient: This refrigerator is designed with an energy-efficient compressor that helps to maintain the temperature while keeping electricity usage low. - Frost-free double door,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
I own a Samsung 198 L Direct Cool Single Door 4 Star Refrigerator,O O O B-br O O O O O O O O O
This Electrolux refrigerator has a model number of EHE5200SA,O B-br O O O O O O B-mo
Panasonic 296 L Frost Free Double Door Refrigerator  NRBL307PSX1,B-br O O O O O O O B-mo
"MarQ  by Flipkart 468 L Frost Free Side by Side Refrigerator  468ASMQS  is a good choice for those looking to buy a quality, energy-efficient refrigerator",B-br I-br I-br O O O O O O O O B-mo O O O O O O O O O O O O O
Croma 435 L Frost Free Double Door 1 Star Refrigerator  CRAR2523  is a refrigerator with a 440L double door capacity and 1 star energy rating,B-br O O O O O O O O O B-mo O O O O O O O O O O O O O O
This 3 star rated Samsung refrigerator is perfect for storing food items in a cool and fresh environment,O O O O B-br O O O O O O O O O O O O O
The brand and model number of the refrigerator are croma and CRAR0213,O O O O O O O O O O O B-mo
Bosch 347 L Frost Free Double Door 3 Star Refrigerator  KDN43VD40I,B-br O O O O O O O O O B-mo
