text,labels
"Olympus C-460 Zoom del Sol comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"7.19 Olympus comes has mm CCD diagonal which with a a 5.75 Zoom sensor, del mm surface a area 24.84 Sol ~ x mm². of C-460 1/2.5"" of 4.32 and 0.28""",O B-br O O O O O O O O O O I-mo O I-mo O O O O O I-mo O O O O B-mo O O O O O
"sensor, and Sol 7.19 with comes of a which a surface CCD a C-460 area 24.84 del mm². of ~ mm 0.28"" Olympus mm 4.32 Zoom diagonal 1/2.5"" 5.75 has x",O O I-mo O O O O O O O O O O B-mo O O I-mo O O O O O B-br O O I-mo O O O O O
"sensor, and Sol with comes of a which a surface CCD a C-460 area 24.84 del mm². of ~ mm 0.28"" Olympus mm 4.32 Zoom diagonal 1/2.5"" 5.75 has x",O O I-mo O O O O O O O O O B-mo O O I-mo O O O O O B-br O O I-mo O O O O O
"Olympus  E-300 / EVOLT E-300 comes with a  Four Thirds 17.3 x 13 mm CCD sensor, which has a diagonal of  21.64 mm 0.85"" and a surface area of 224.90 mm².",B-br B-mo I-mo I-mo B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O
"EVOLT 224.90 / a E-300 has area with of mm of mm Four a comes 21.64 and mm². E-300 Thirds 0.85"" diagonal a surface 17.3 Olympus CCD 13 x which sensor,",I-mo O I-mo O B-mo O O O O O O O O O I-mo O O O B-mo O O O O O O B-br O O O O O
"area 17.3 E-300 224.90 mm a of a and of x with a Thirds / sensor, surface EVOLT which 13 21.64 0.85"" mm². E-300 comes Olympus Four mm diagonal CCD has",O O B-mo O O O O O O O O O O O I-mo O O I-mo O O O O O B-mo I-mo B-br O O O O O
"17.3 E-300 224.90 mm a of a and of x with a Thirds / sensor, surface EVOLT which 13 21.64 0.85"" mm². E-300 comes Olympus Four mm diagonal CCD has",O B-mo O O O O O O O O O O O I-mo O O I-mo O O O O O B-mo I-mo B-br O O O O O
"Olympus  500 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"~ 7.19 surface Olympus has a of sensor, a and with diagonal mm². area x 4.32 a of 24.84 0.28"" CCD mm comes which 5.75 500 mm 1/2.5""",O O O B-br O O O O O O O O O O O O O O O O O O O O O B-mo O O
"500 24.84 comes mm 4.32 CCD diagonal sensor, and 1/2.5"" of a area surface Olympus 5.75 with ~ a 0.28"" x which a of has 7.19 mm mm².",B-mo O O O O O O O O O O O O O B-br O O O O O O O O O O O O O
"500 24.84 comes mm 4.32 CCD diagonal sensor, and 1/2.5"" of a area surface Olympus with ~ a 0.28"" x which a of has 7.19 mm mm².",B-mo O O O O O O O O O O O O O B-br O O O O O O O O O O O O
"Olympus C-310 Zoom comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"Olympus a 0.26"" 5.33 21.32 has with area 4 of mm sensor, mm². comes CCD 6.66 mm a and of x Zoom ~ 1/2.7"" a C-310 diagonal surface which",B-br O O O O O O O O O O O O O O O O O O O O I-mo O O O B-mo O O O
"with has comes mm². of x diagonal Zoom mm CCD 5.33 0.26"" area a C-310 mm surface which sensor, of a 4 and 1/2.7"" ~ 21.32 6.66 a Olympus",O O O O O O O I-mo O O O O O O B-mo O O O O O O O O O O O O O B-br
"with comes mm². of x diagonal Zoom mm CCD 5.33 0.26"" area a C-310 mm surface which sensor, of a 4 and 1/2.7"" ~ 21.32 6.66 a Olympus",O O O O O O I-mo O O O O O O B-mo O O O O O O O O O O O O O B-br
"Olympus mju mini  comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"of 5.75 CCD mm sensor, and mini 24.84 mm which has a of mm². area x a Olympus surface ~ diagonal 7.19 4.32 1/2.5"" comes mju 0.28"" with a",O O O O O O I-mo O O O O O O O O O O B-br O O O O O O O B-mo O O O
"5.75 of a comes a mm². 7.19 ~ area of a mini 1/2.5"" CCD which with mm x and 4.32 sensor, 24.84 Olympus mju 0.28"" mm diagonal surface has",O O O O O O O O O O O I-mo O O O O O O O O O O B-br B-mo O O O O O
"5.75 of comes a mm². 7.19 ~ area of a mini 1/2.5"" CCD which with mm x and 4.32 sensor, 24.84 Olympus mju 0.28"" mm diagonal surface has",O O O O O O O O O O I-mo O O O O O O O O O O B-br B-mo O O O O O
"Olympus D-540 Zoom comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"mm². a ~ of x comes a with surface 0.26"" 4 of mm 21.32 a D-540 which CCD area and Olympus has mm Zoom 1/2.7"" diagonal sensor, 6.66 5.33",O O O O O O O O O O O O O O O B-mo O O O O B-br O O I-mo O O O O O
"area a 1/2.7"" a 6.66 mm has diagonal ~ with 4 CCD 21.32 which mm². x mm 0.26"" surface D-540 of Zoom 5.33 sensor, a Olympus and comes of",O O O O O O O O O O O O O O O O O O O B-mo O I-mo O O O B-br O O O
"area a 1/2.7"" a 6.66 mm has diagonal ~ with 4 CCD 21.32 which mm². x mm 0.26"" surface D-540 of Zoom 5.33 sensor, a Olympus and of",O O O O O O O O O O O O O O O O O O O B-mo O I-mo O O O B-br O O
"Olympus C-160 comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"CCD has which sensor, mm². a Olympus C-160 0.26"" and mm mm 21.32 x a area 1/2.7"" of 6.66 5.33 with of 4 comes a diagonal surface ~",O O O O O O B-br B-mo O O O O O O O O O O O O O O O O O O O O
"and 6.66 mm². a mm 21.32 a 0.26"" has sensor, diagonal 4 ~ mm of a CCD comes surface C-160 with Olympus of 1/2.7"" 5.33 area x which",O O O O O O O O O O O O O O O O O O O B-mo O B-br O O O O O O
"and 6.66 mm². a mm 21.32 a 0.26"" has sensor, diagonal 4 ~ mm a CCD comes surface C-160 with Olympus of 1/2.7"" 5.33 area x which",O O O O O O O O O O O O O O O O O O B-mo O B-br O O O O O O
"Olympus C-470 Zoom comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"1/2.5"" 7.19 mm sensor, diagonal 0.28"" Olympus comes has which x mm 5.75 of with 24.84 of and a ~ a surface a CCD Zoom mm². 4.32 area C-470",O O O O O O B-br O O O O O O O O O O O O O O O O O I-mo O O O B-mo
"24.84 Olympus diagonal mm which has comes a CCD a area of 7.19 sensor, x ~ with 5.75 4.32 mm². and 1/2.5"" 0.28"" of Zoom C-470 surface mm a",O B-br O O O O O O O O O O O O O O O O O O O O O O I-mo B-mo O O O
"24.84 diagonal mm which has comes a CCD a area of 7.19 sensor, x ~ with 5.75 4.32 mm². and 1/2.5"" 0.28"" of Zoom C-470 surface mm a",O O O O O O O O O O O O O O O O O O O O O O O I-mo B-mo O O O
"Olympus D-560 Zoom comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"area ~ has of mm². 0.28"" diagonal mm sensor, Zoom CCD 4.32 with surface 1/2.5"" Olympus a 5.75 which a mm a 7.19 24.84 of x comes and D-560",O O O O O O O O O I-mo O O O O O B-br O O O O O O O O O O O O B-mo
"of a diagonal 7.19 Zoom surface Olympus 1/2.5"" 24.84 comes 5.75 x ~ of which 4.32 with 0.28"" CCD a area a D-560 mm sensor, mm has and mm².",O O O O I-mo O B-br O O O O O O O O O O O O O O O B-mo O O O O O O
"of a diagonal 7.19 Zoom surface Olympus 1/2.5"" 24.84 comes 5.75 x ~ of which 4.32 with CCD a area a D-560 mm sensor, mm has and mm².",O O O O I-mo O B-br O O O O O O O O O O O O O O B-mo O O O O O O
"Olympus C-750 UZ comes with a  1/2.7"" ~ 5.33 x 4 mm CCD sensor, which has a diagonal of  6.66 mm 0.26"" and a surface area of 21.32 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"and CCD ~ of which Olympus with of a 6.66 a x mm 0.26"" 4 comes has 1/2.7"" mm². surface sensor, 5.33 21.32 diagonal area a UZ C-750 mm",O O O O O B-br O O O O O O O O O O O O O O O O O O O O I-mo B-mo O
"which mm². a a has Olympus diagonal 21.32 mm of surface 5.33 of sensor, 0.26"" UZ x area 6.66 mm and with a 4 ~ 1/2.7"" CCD comes C-750",O O O O O B-br O O O O O O O O O I-mo O O O O O O O O O O O O B-mo
"which mm². a a has Olympus diagonal 21.32 mm of surface 5.33 of sensor, 0.26"" UZ x area 6.66 mm and with a 4 ~ 1/2.7"" CCD C-750",O O O O O B-br O O O O O O O O O I-mo O O O O O O O O O O O B-mo
"Olympus C-5060 Wide Zoom comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"mm of a Wide x 7.11 has with C-5060 1/1.8"" area 5.33 diagonal a sensor, 0.35"" comes 37.90 mm Olympus and Zoom a of ~ 8.89 CCD mm². surface which",O O O I-mo O O O O B-mo O O O O O O O O O O B-br O I-mo O O O O O O O O
"a sensor, comes with ~ a of mm². 8.89 area has x mm 0.35"" 37.90 surface and 5.33 Zoom mm 1/1.8"" which a 7.11 Wide Olympus C-5060 diagonal of CCD",O O O O O O O O O O O O O O O O O O I-mo O O O O O I-mo B-br B-mo O O O
"a sensor, comes with ~ a of mm². 8.89 area has x mm 0.35"" 37.90 surface and 5.33 Zoom mm 1/1.8"" which a Wide Olympus C-5060 diagonal of CCD",O O O O O O O O O O O O O O O O O O I-mo O O O O I-mo B-br B-mo O O O
"Olympus  300 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"7.19 ~ surface 1/2.5"" 5.75 24.84 with and 300 mm sensor, which of 4.32 0.28"" has a a diagonal mm². a comes area of CCD x mm Olympus",O O O O O O O O B-mo O O O O O O O O O O O O O O O O O O B-br
"CCD a and 1/2.5"" 7.19 area with x mm diagonal a 5.75 which of mm 4.32 ~ surface comes Olympus mm². sensor, 24.84 has of 0.28"" 300 a",O O O O O O O O O O O O O O O O O O O B-br O O O O O O B-mo O
"CCD a and 1/2.5"" 7.19 area with mm diagonal a 5.75 which of mm 4.32 ~ surface comes Olympus mm². sensor, 24.84 has of 0.28"" 300 a",O O O O O O O O O O O O O O O O O O B-br O O O O O O B-mo O
"Olympus mju 400  Ferrari comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"4.32 a and mm a Ferrari has 400 which diagonal CCD 1/2.5"" 24.84 with 0.28"" comes mju mm². surface area x 7.19 ~ a of mm Olympus sensor, of 5.75",O O O O O I-mo O I-mo O O O O O O O O B-mo O O O O O O O O O B-br O O O
"CCD Ferrari diagonal 24.84 of comes which 0.28"" with of and 7.19 x 5.75 a 4.32 surface mm². a ~ sensor, 1/2.5"" mju mm 400 Olympus area mm a has",O I-mo O O O O O O O O O O O O O O O O O O O O B-mo O I-mo B-br O O O O
"CCD Ferrari diagonal 24.84 of comes which 0.28"" with of and 7.19 x 5.75 a 4.32 surface mm². ~ sensor, 1/2.5"" mju mm 400 Olympus area mm a has",O I-mo O O O O O O O O O O O O O O O O O O O B-mo O I-mo B-br O O O O
"Olympus C-150 comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"~ mm a sensor, of 3.37 comes C-150 which 5.62 a mm². 1/3.2"" has a and area with 4.5 diagonal mm CCD 15.17 surface x of 0.22"" Olympus",O O O O O O O B-mo O O O O O O O O O O O O O O O O O O O B-br
"Olympus comes surface mm². of 0.22"" mm 15.17 with 1/3.2"" a sensor, CCD which x 5.62 3.37 mm ~ of has area and 4.5 a a C-150 diagonal",B-br O O O O O O O O O O O O O O O O O O O O O O O O O B-mo O
"comes surface mm². of 0.22"" mm 15.17 with 1/3.2"" a sensor, CCD which x 5.62 3.37 mm ~ of has area and 4.5 a a C-150 diagonal",O O O O O O O O O O O O O O O O O O O O O O O O O B-mo O
"Olympus C-5000 Zoom comes with a  1/1.76"" ~ 7.27 x 5.46 mm CCD sensor, which has a diagonal of  9.09 mm 0.36"" and a surface area of 39.69 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"has 5.46 area CCD and sensor, 39.69 of with of a mm 0.36"" diagonal mm². surface comes x 9.09 1/1.76"" mm Zoom C-5000 Olympus a which a ~ 7.27",O O O O O O O O O O O O O O O O O O O O O I-mo B-mo B-br O O O O O
"of has 0.36"" area a 7.27 with ~ Olympus a mm a 5.46 9.09 x sensor, mm C-5000 39.69 surface comes CCD Zoom 1/1.76"" and diagonal of which mm².",O O O O O O O O B-br O O O O O O O O B-mo O O O O I-mo O O O O O O
"of has 0.36"" area a 7.27 with ~ Olympus mm a 5.46 9.09 x sensor, mm C-5000 39.69 surface comes CCD Zoom 1/1.76"" and diagonal of which mm².",O O O O O O O O B-br O O O O O O O B-mo O O O O I-mo O O O O O O
"Olympus  400 comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"24.84 4.32 a 7.19 400 1/2.5"" of with mm surface a x which 0.28"" a mm mm². and comes ~ area 5.75 CCD of sensor, has diagonal Olympus",O O O O B-mo O O O O O O O O O O O O O O O O O O O O O O B-br
"area Olympus mm which of 5.75 and with has 24.84 ~ 0.28"" 400 sensor, mm². mm a 1/2.5"" diagonal of a comes x CCD a 7.19 surface 4.32",O B-br O O O O O O O O O O B-mo O O O O O O O O O O O O O O O
"area Olympus which of 5.75 and with has 24.84 ~ 0.28"" 400 sensor, mm². mm a 1/2.5"" diagonal of a comes x CCD a 7.19 surface 4.32",O B-br O O O O O O O O O B-mo O O O O O O O O O O O O O O O
"Olympus C-350 Zoom comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"5.75 24.84 a ~ surface 1/2.5"" x C-350 mm with a comes diagonal of has 7.19 mm². mm 4.32 Zoom a sensor, Olympus CCD which 0.28"" and of area",O O O O O O O B-mo O O O O O O O O O O O I-mo O O B-br O O O O O O
"24.84 a a 4.32 C-350 mm². comes of 5.75 x 1/2.5"" of area diagonal ~ mm and which sensor, Zoom 0.28"" Olympus a CCD surface with has mm 7.19",O O O O B-mo O O O O O O O O O O O O O O I-mo O B-br O O O O O O O
"24.84 a a 4.32 C-350 mm². comes of 5.75 x 1/2.5"" of area diagonal ~ mm and which sensor, Zoom 0.28"" Olympus a CCD surface with mm 7.19",O O O O B-mo O O O O O O O O O O O O O O I-mo O B-br O O O O O O
"Olympus C-450 Zoom comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"sensor, Zoom mm². 1/2.5"" ~ has 24.84 mm a 4.32 CCD of area 5.75 C-450 which mm a a Olympus and surface 7.19 of 0.28"" x comes diagonal with",O I-mo O O O O O O O O O O O O B-mo O O O O B-br O O O O O O O O O
"surface a 5.75 has 0.28"" comes a CCD which Olympus area mm². 4.32 mm x ~ sensor, 24.84 and Zoom a 7.19 1/2.5"" of C-450 mm diagonal of with",O O O O O O O O O B-br O O O O O O O O O I-mo O O O O B-mo O O O O
"surface a 5.75 has 0.28"" comes a CCD which Olympus area mm². 4.32 x ~ sensor, 24.84 and Zoom a 7.19 1/2.5"" of C-450 mm diagonal of with",O O O O O O O O O B-br O O O O O O O O I-mo O O O O B-mo O O O O
"Olympus E-1 comes with a  Four Thirds 17.3 x 13 mm CCD sensor, which has a diagonal of  21.64 mm 0.85"" and a surface area of 224.90 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"a 13 comes 21.64 x of Four has a mm². CCD 224.90 and sensor, which a mm diagonal E-1 0.85"" area of Olympus surface with mm 17.3 Thirds",O O O O O O O O O O O O O O O O O O B-mo O O O B-br O O O O O
"E-1 of CCD a 224.90 17.3 Olympus and comes with mm². Four 0.85"" a which area of 13 mm Thirds surface a mm sensor, 21.64 has x diagonal",B-mo O O O O O B-br O O O O O O O O O O O O O O O O O O O O O
"E-1 of CCD a 224.90 17.3 Olympus and comes mm². Four 0.85"" a which area of 13 mm Thirds surface a mm sensor, 21.64 has x diagonal",B-mo O O O O O B-br O O O O O O O O O O O O O O O O O O O O
"Olympus D-390 comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"a a 3.37 4.5 and diagonal 5.62 surface of ~ 1/3.2"" a has area sensor, D-390 x which Olympus with 0.22"" of CCD comes mm mm 15.17 mm².",O O O O O O O O O O O O O O O B-mo O O B-br O O O O O O O O O
"4.5 a with mm sensor, of a of ~ surface has diagonal CCD 1/3.2"" 15.17 mm which 0.22"" 3.37 and mm². 5.62 a comes area x D-390 Olympus",O O O O O O O O O O O O O O O O O O O O O O O O O O B-mo B-br
"4.5 a with mm of a of ~ surface has diagonal CCD 1/3.2"" 15.17 mm which 0.22"" 3.37 and mm². 5.62 a comes area x D-390 Olympus",O O O O O O O O O O O O O O O O O O O O O O O O O B-mo B-br
"Olympus C-740 UZ comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"mm C-740 a CCD 7.19 ~ Olympus sensor, of diagonal 0.28"" x 4.32 a has of which mm UZ surface area and with mm². comes 1/2.5"" 5.75 24.84 a",O B-mo O O O O B-br O O O O O O O O O O O I-mo O O O O O O O O O O
"C-740 CCD ~ diagonal of UZ of 0.28"" a 7.19 Olympus has a surface mm². mm area and 4.32 24.84 a x 5.75 with mm sensor, which 1/2.5"" comes",B-mo O O O O I-mo O O O O B-br O O O O O O O O O O O O O O O O O O
"C-740 CCD ~ diagonal of UZ of 0.28"" a 7.19 Olympus has a surface mm². mm area and 4.32 24.84 a x 5.75 with mm which 1/2.5"" comes",B-mo O O O O I-mo O O O O B-br O O O O O O O O O O O O O O O O O
"Olympus C-4000 Zoom comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"a of 1/1.8"" a a Zoom Olympus has with 0.35"" 37.90 8.89 diagonal CCD and mm mm C-4000 comes mm². ~ 7.11 5.33 of x which surface sensor, area",O O O O O I-mo B-br O O O O O O O O O O B-mo O O O O O O O O O O O
"5.33 CCD has a of mm Olympus mm². 7.11 area a 37.90 and ~ comes 0.35"" diagonal 8.89 Zoom a of sensor, with x which surface C-4000 1/1.8"" mm",O O O O O O B-br O O O O O O O O O O O I-mo O O O O O O O B-mo O O
"5.33 CCD has a of mm Olympus mm². 7.11 area a 37.90 and ~ 0.35"" diagonal 8.89 Zoom a of sensor, with x which surface C-4000 1/1.8"" mm",O O O O O O B-br O O O O O O O O O O I-mo O O O O O O O B-mo O O
"Olympus C-220 Zoom comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"CCD C-220 of mm 1/3.2"" a a a 5.62 with 4.5 which x comes has 3.37 Zoom diagonal 15.17 sensor, ~ Olympus of 0.22"" area mm². mm surface and",O B-mo O O O O O O O O O O O O O O I-mo O O O O B-br O O O O O O O
"Zoom has 4.5 which surface diagonal mm 3.37 of of a C-220 ~ a area Olympus 0.22"" CCD x mm². 1/3.2"" mm 15.17 and comes sensor, a with 5.62",I-mo O O O O O O O O O O B-mo O O O B-br O O O O O O O O O O O O O
"Zoom 4.5 which surface diagonal mm 3.37 of of a C-220 ~ a area Olympus 0.22"" CCD x mm². 1/3.2"" mm 15.17 and comes sensor, a with 5.62",I-mo O O O O O O O O O B-mo O O O B-br O O O O O O O O O O O O O
"Olympus D-380 comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br B-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"CCD sensor, a 0.22"" of and 3.37 area D-380 mm diagonal has x of a 4.5 which surface 1/3.2"" with ~ Olympus comes 5.62 mm². a 15.17 mm",O O O O O O O O B-mo O O O O O O O O O O O O B-br O O O O O O
"a D-380 5.62 15.17 1/3.2"" mm mm diagonal a sensor, of has ~ surface a Olympus mm². of and x area comes 3.37 4.5 with CCD 0.22"" which",O B-mo O O O O O O O O O O O O O B-br O O O O O O O O O O O O
"a D-380 5.62 15.17 1/3.2"" mm diagonal a sensor, of has ~ surface a Olympus mm². of and x area comes 3.37 4.5 with CCD 0.22"" which",O B-mo O O O O O O O O O O O O B-br O O O O O O O O O O O O
"Olympus C-300 Zoom comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"comes 24.84 diagonal Zoom 0.28"" surface with sensor, has ~ and a C-300 4.32 5.75 a 7.19 Olympus mm². of mm 1/2.5"" area a CCD which of mm x",O O O I-mo O O O O O O O O B-mo O O O O B-br O O O O O O O O O O O
"and mm comes of a of 0.28"" ~ 1/2.5"" mm 5.75 4.32 area a surface diagonal which x C-300 mm². 24.84 sensor, Zoom with CCD Olympus has 7.19 a",O O O O O O O O O O O O O O O O O O B-mo O O O I-mo O O B-br O O O
"and mm comes a of 0.28"" ~ 1/2.5"" mm 5.75 4.32 area a surface diagonal which x C-300 mm². 24.84 sensor, Zoom with CCD Olympus has 7.19 a",O O O O O O O O O O O O O O O O O B-mo O O O I-mo O O B-br O O O
"Olympus C-720 UZ comes with a  1/2.5"" ~ 5.75 x 4.32 mm CCD sensor, which has a diagonal of  7.19 mm 0.28"" and a surface area of 24.84 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"C-720 with surface of Olympus CCD a 1/2.5"" mm². of comes has sensor, 7.19 diagonal which x and 5.75 mm mm ~ 0.28"" 4.32 area a a UZ 24.84",B-mo O O O B-br O O O O O O O O O O O O O O O O O O O O O O I-mo O
"a a Olympus ~ 1/2.5"" of which 24.84 surface a 4.32 area diagonal mm C-720 sensor, x with has UZ CCD 0.28"" comes 7.19 mm of 5.75 and mm².",O O B-br O O O O O O O O O O O B-mo O O O O I-mo O O O O O O O O O
"a a Olympus ~ 1/2.5"" of which 24.84 surface a 4.32 area diagonal mm C-720 sensor, x with has UZ CCD 0.28"" comes 7.19 mm of and mm².",O O B-br O O O O O O O O O O O B-mo O O O O I-mo O O O O O O O O
"Olympus D-520 Zoom comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"mm². mm 15.17 4.5 of has ~ 5.62 1/3.2"" 0.22"" comes Olympus a of Zoom D-520 area x with mm diagonal 3.37 sensor, CCD surface a which and a",O O O O O O O O O O O B-br O O I-mo B-mo O O O O O O O O O O O O O
"Zoom with ~ mm comes of CCD sensor, D-520 Olympus surface and a has which 4.5 15.17 diagonal mm². mm area 5.62 0.22"" 1/3.2"" 3.37 x a a of",I-mo O O O O O O O B-mo B-br O O O O O O O O O O O O O O O O O O O
"Zoom with ~ mm comes of CCD sensor, D-520 Olympus surface and a has which 4.5 15.17 diagonal mm². mm area 5.62 0.22"" 1/3.2"" 3.37 x a of",I-mo O O O O O O O B-mo B-br O O O O O O O O O O O O O O O O O O
"Olympus C-4000 Zoom comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"a area CCD of sensor, a 37.90 mm x 0.35"" a C-4000 of Olympus 5.33 surface mm². diagonal which mm and has 7.11 comes 8.89 with 1/1.8"" ~ Zoom",O O O O O O O O O O O B-mo O B-br O O O O O O O O O O O O O O I-mo
"of 5.33 a of x mm². sensor, 0.35"" 8.89 7.11 37.90 surface mm which mm ~ a CCD a area has Zoom Olympus 1/1.8"" comes and with diagonal C-4000",O O O O O O O O O O O O O O O O O O O O O I-mo B-br O O O O O B-mo
"of 5.33 a of x mm². sensor, 0.35"" 8.89 7.11 37.90 surface which mm ~ a CCD a area has Zoom Olympus 1/1.8"" comes and with diagonal C-4000",O O O O O O O O O O O O O O O O O O O O I-mo B-br O O O O O B-mo
"Olympus C-5050 Zoom comes with a  1/1.8"" ~ 7.11 x 5.33 mm CCD sensor, which has a diagonal of  8.89 mm 0.35"" and a surface area of 37.90 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"which 0.35"" comes a diagonal CCD 7.11 1/1.8"" of has 8.89 sensor, Olympus ~ area surface 5.33 and x 37.90 of mm Zoom with a mm². mm C-5050 a",O O O O O O O O O O O O B-br O O O O O O O O O I-mo O O O O B-mo O
"mm 5.33 Olympus of with which of has 0.35"" sensor, surface 1/1.8"" x Zoom 37.90 CCD a diagonal C-5050 mm 7.11 and mm². a comes a ~ area 8.89",O O B-br O O O O O O O O O O I-mo O O O O B-mo O O O O O O O O O O
"mm 5.33 Olympus of with which of has 0.35"" sensor, surface 1/1.8"" x Zoom 37.90 CCD a diagonal C-5050 mm 7.11 and mm². a comes ~ area 8.89",O O B-br O O O O O O O O O O I-mo O O O O B-mo O O O O O O O O O
"Olympus C-220 Zoom comes with a  1/3.2"" ~ 4.5 x 3.37 mm CCD sensor, which has a diagonal of  5.62 mm 0.22"" and a surface area of 15.17 mm².",B-br B-mo I-mo O O O O O O O O O O O O O O O O O O O O O O O O O O
"a which CCD sensor, mm C-220 a 1/3.2"" 0.22"" 3.37 4.5 a ~ surface mm of x 5.62 has mm². Zoom with comes area and of Olympus diagonal 15.17",O O O O O B-mo O O O O O O O O O O O O O O I-mo O O O O O B-br O O
